Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780210025,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210026,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210027,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210028,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210029,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210030,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210031,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210032,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210033,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210034,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210035,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210036,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210037,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210038,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210039,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210040,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210041,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210042,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
1780210043,0,,Aggregated,12.500000,12.500000,3000,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,200,200,3024.252199975308,3043.4622069992474,3024.252199975308,3062.167700030841,0.0
